eco,name,urlName,pgn,mdx
A56,Benoni Defense: Czech Benoni Defense,benoni-defense-czech-benoni-defense,1. d4 Nf6 2. c4 c5 3. d5 e5,
A56,Benoni Defense: Hromádka System,benoni-defense-hromadka-system,1. d4 Nf6 2. c4 c5 3. d5 d6,
A56,Benoni Defense: King's Indian System,benoni-defense-kings-indian-system,1. d4 Nf6 2. c4 c5 3. d5 e5 4. Nc3 d6 5. e4 g6,
A56,Benoni Defense: Weenink Variation,benoni-defense-weenink-variation,1. d4 Nf6 2. c4 c5 3. dxc5 e6,
A56,"Grünfeld Defense: Three Knights Variation, Burille Variation, Reversed Tarrasch",grunfeld-defense-three-knights-variation-burille-variation-reversed-tarrasch,1. d4 Nf6 2. c4 c5 3. e3 g6 4. Nc3 Bg7 5. Nf3 O-O 6. Be2 cxd4 7. exd4 d5 8. O-O Nc6,
A56,Vulture Defense,vulture-defense,1. d4 Nf6 2. c4 c5 3. d5 Ne4,
A57,Benko Gambit,benko-gambit,1. d4 Nf6 2. c4 c5 3. d5 b5,
A57,Benko Gambit Accepted,benko-gambit-accepted,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6,
A57,Benko Gambit Accepted: Dlugy Variation,benko-gambit-accepted-dlugy-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. f3,
A57,Benko Gambit Accepted: Modern Variation,benko-gambit-accepted-modern-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. e3,
A57,Benko Gambit Accepted: Pawn Return Variation,benko-gambit-accepted-pawn-return-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. b6,
A57,Benko Gambit Declined: Bishop Attack,benko-gambit-declined-bishop-attack,1. d4 Nf6 2. c4 c5 3. d5 b5 4. Bg5,
A57,Benko Gambit Declined: Hjørring Countergambit,benko-gambit-declined-hjrring-countergambit,1. d4 Nf6 2. c4 c5 3. d5 b5 4. e4,
A57,Benko Gambit Declined: Main Line,benko-gambit-declined-main-line,1. d4 Nf6 2. c4 c5 3. d5 b5 4. Nf3,
A57,Benko Gambit Declined: Pseudo-Sämisch,benko-gambit-declined-pseudo-samisch,1. d4 Nf6 2. c4 c5 3. d5 b5 4. f3,
A57,Benko Gambit Declined: Quiet Line,benko-gambit-declined-quiet-line,1. d4 Nf6 2. c4 c5 3. d5 b5 4. Nd2,
A57,Benko Gambit Declined: Sosonko Variation,benko-gambit-declined-sosonko-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. a4,
A57,Benko Gambit: Mutkin Countergambit,benko-gambit-mutkin-countergambit,1. d4 Nf6 2. c4 c5 3. d5 b5 4. g4,
A57,Benko Gambit: Nescafe Frappe Attack,benko-gambit-nescafe-frappe-attack,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. Nc3 axb5 6. e4 b4 7. Nb5 d6 8. Bc4,
A57,Benko Gambit: Zaitsev System,benko-gambit-zaitsev-system,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. Nc3,
A57,"Benko Gambit: Zaitsev Variation, Nescafe Frappe Attack",benko-gambit-zaitsev-variation-nescafe-frappe-attack,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. Nc3 axb5 6. e4 b4 7. Nb5,
A58,Benko Gambit Accepted: Central Storming Variation,benko-gambit-accepted-central-storming-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. f4,
A58,Benko Gambit Accepted: Fianchetto Variation,benko-gambit-accepted-fianchetto-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. g3 d6 8. Bg2 Bg7 9. Nf3,
A58,Benko Gambit Accepted: Fully Accepted Variation,benko-gambit-accepted-fully-accepted-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6,
A58,Benko Gambit: Fianchetto Variation,benko-gambit-fianchetto-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 Bxa6 6. Nc3 d6 7. Nf3 g6 8. g3,
A58,Benko Gambit: Nd2 Variation,benko-gambit-nd2-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 Bxa6 6. Nc3 d6 7. Nf3 g6 8. Nd2,
A59,Benko Gambit,benko-gambit,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. e4 Bxf1 8. Kxf1 d6 9. g3,
A59,Benko Gambit Accepted: King Walk Variation,benko-gambit-accepted-king-walk-variation,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. Nf3 d6 8. e4 Bxf1 9. Kxf1 Bg7 10. g3 O-O 11. Kg2,
A59,Benko Gambit Accepted: Yugoslav,benko-gambit-accepted-yugoslav,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 Bxa6 6. Nc3 d6 7. e4,
A59,Benko Gambit Accepted: Yugoslav,benko-gambit-accepted-yugoslav,1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. e4 Bxf1 8. Kxf1 d6 9. Nge2,
A60,Benoni Defense: Modern Variation,benoni-defense-modern-variation,1. d4 Nf6 2. c4 c5 3. d5 e6,
A60,"Benoni Defense: Modern Variation, Snake Variation",benoni-defense-modern-variation-snake-variation,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 Bd6,
A61,Benoni Defense,benoni-defense,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6,
A61,Benoni Defense: Fianchetto Variation,benoni-defense-fianchetto-variation,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. g3,
A61,Benoni Defense: Knight's Tour Variation,benoni-defense-knights-tour-variation,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. Nd2,
A61,Benoni Defense: Uhlmann Variation,benoni-defense-uhlmann-variation,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. Bg5,
A62,Benoni Defense: Fianchetto Variation,benoni-defense-fianchetto-variation,1. d4 Nf6 2. c4 e6 3. g3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. Bg2 Bg7 8. Nf3 O-O,
A63,"Benoni Defense: Fianchetto Variation, Hastings Defense",benoni-defense-fianchetto-variation-hastings-defense,1. d4 Nf6 2. c4 e6 3. g3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. Bg2 Bg7 8. Nf3 O-O 9. O-O Nbd7,
A64,"Benoni Defense: Fianchetto Variation, Hastings Defense, Main Line",benoni-defense-fianchetto-variation-hastings-defense-main-line,1. d4 Nf6 2. c4 e6 3. g3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. Bg2 Bg7 8. Nf3 O-O 9. O-O a6 10. a4 Nbd7 11. Nd2 Re8,
A65,Benoni Defense: King's Pawn Line,benoni-defense-kings-pawn-line,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4,
A66,Benoni Defense: Mikenas Variation,benoni-defense-mikenas-variation,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. e5,
A66,Benoni Defense: Pawn Storm Variation,benoni-defense-pawn-storm-variation,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4,
A67,Benoni Defense: Taimanov Variation,benoni-defense-taimanov-variation,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Bb5+,
A68,Benoni Defense: Four Pawns Attack,benoni-defense-four-pawns-attack,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Nf3 O-O,
A69,"Benoni Defense: Four Pawns Attack, Main Line",benoni-defense-four-pawns-attack-main-line,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f4 O-O 6. Nf3 c5 7. d5 e6 8. Be2 exd5 9. cxd5 Re8,
A70,Benoni Defense: Classical Variation,benoni-defense-classical-variation,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. e4,
A70,"Benoni Defense: Classical Variation, New York Variation",benoni-defense-classical-variation-new-york-variation,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. e4 Bg7 8. h3,
A70,"Benoni Defense: Classical Variation, Traditional Variation",benoni-defense-classical-variation-traditional-variation,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. e4 Bg7 8. Be2,
A71,"Benoni Defense: Classical Variation, Averbakh-Grivas Attack",benoni-defense-classical-variation-averbakh-grivas-attack,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. e4 Bg7 8. Bg5,
A72,Benoni Defense: Classical Variation,benoni-defense-classical-variation,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O,
A73,"Benoni Defense: Classical Variation, Main Line",benoni-defense-classical-variation-main-line,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O,
A74,"Benoni Defense: Classical Variation, Full Line",benoni-defense-classical-variation-full-line,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O a6 10. a4,
A75,"Benoni Defense: Classical Variation, Argentine Counterattack",benoni-defense-classical-variation-argentine-counterattack,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. e4 Bg7 8. Be2 O-O 9. O-O a6 10. a4 Bg4,
A76,"Benoni Defense: Classical Variation, Czerniak Defense",benoni-defense-classical-variation-czerniak-defense,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8,
A77,"Benoni Defense: Classical Variation, Czerniak Defense, Tal Line",benoni-defense-classical-variation-czerniak-defense-tal-line,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2,
A78,"Benoni Defense: Classical Variation, Czerniak Defense",benoni-defense-classical-variation-czerniak-defense,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. e4 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2 Na6,
A79,"Benoni Defense: Classical Variation, Czerniak Defense",benoni-defense-classical-variation-czerniak-defense,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2 Na6 11. f3,
A80,Dutch Defense,dutch-defense,1. d4 f5,
A80,Dutch Defense: Alapin Variation,dutch-defense-alapin-variation,1. d4 f5 2. Qd3,
A80,Dutch Defense: Hevendehl Gambit,dutch-defense-hevendehl-gambit,1. d4 f5 2. g4 e5,
A80,Dutch Defense: Hopton Attack,dutch-defense-hopton-attack,1. d4 f5 2. Bg5,
A80,Dutch Defense: Janzen-Korchnoi Gambit,dutch-defense-janzen-korchnoi-gambit,1. d4 f5 2. h3 Nf6 3. g4,
A80,Dutch Defense: Kingfisher Gambit,dutch-defense-kingfisher-gambit,1. d4 f5 2. Nc3 d5 3. e4,
A80,Dutch Defense: Korchnoi Attack,dutch-defense-korchnoi-attack,1. d4 f5 2. h3,
A80,Dutch Defense: Krejcik Gambit,dutch-defense-krejcik-gambit,1. d4 f5 2. g4,
A80,"Dutch Defense: Krejcik Gambit, Tate Gambit",dutch-defense-krejcik-gambit-tate-gambit,1. d4 f5 2. g4 fxg4 3. e4 d5 4. Nc3,
A80,"Dutch Defense: Manhattan Gambit, Anti-Classical Line",dutch-defense-manhattan-gambit-anti-classical-line,1. d4 f5 2. Qd3 e6 3. g4,
A80,"Dutch Defense: Manhattan Gambit, Anti-Leningrad",dutch-defense-manhattan-gambit-anti-leningrad,1. d4 f5 2. Qd3 g6 3. g4,
A80,"Dutch Defense: Manhattan Gambit, Anti-Modern",dutch-defense-manhattan-gambit-anti-modern,1. d4 f5 2. Qd3 d6 3. g4,
A80,"Dutch Defense: Manhattan Gambit, Anti-Stonewall",dutch-defense-manhattan-gambit-anti-stonewall,1. d4 f5 2. Qd3 d5 3. g4,
A80,Dutch Defense: Omega-Isis Gambit,dutch-defense-omega-isis-gambit,1. d4 f5 2. Nf3 e5,
A80,Dutch Defense: Raphael Variation,dutch-defense-raphael-variation,1. d4 f5 2. Nc3,
A80,Dutch Defense: Senechaud Gambit,dutch-defense-senechaud-gambit,1. d4 f5 2. Bf4 e6 3. g4,
A80,Dutch Defense: Spielmann Gambit,dutch-defense-spielmann-gambit,1. d4 f5 2. Nc3 Nf6 3. g4,
A80,"Queen's Pawn Game: Veresov Attack, Dutch System",queens-pawn-game-veresov-attack-dutch-system,1. d4 f5 2. Nc3 d5,
A81,Dutch Defense: Blackburne Variation,dutch-defense-blackburne-variation,1. d4 f5 2. g3 Nf6 3. Bg2 e6 4. Nh3,
A81,Dutch Defense: Fianchetto Attack,dutch-defense-fianchetto-attack,1. d4 f5 2. g3,
A81,"Dutch Defense: Leningrad Variation, Carlsbad Variation",dutch-defense-leningrad-variation-carlsbad-variation,1. d4 f5 2. g3 g6 3. Bg2 Bg7 4. Nh3,
A81,"Dutch Defense: Leningrad, Basman System",dutch-defense-leningrad-basman-system,1. d4 f5 2. g3 c6 3. Bg2 g6 4. Nf3 Bg7 5. O-O Nh6,
A81,Dutch Defense: Semi-Leningrad Variation,dutch-defense-semi-leningrad-variation,1. d4 f5 2. g3 Nf6 3. Bg2 g6,
A82,Dutch Defense: Blackmar's Second Gambit,dutch-defense-blackmars-second-gambit,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3,
A82,Dutch Defense: Staunton Gambit,dutch-defense-staunton-gambit,1. d4 f5 2. e4,
A82,Dutch Defense: Staunton Gambit Accepted,dutch-defense-staunton-gambit-accepted,1. d4 f5 2. e4 fxe4,
A82,"Dutch Defense: Staunton Gambit, American Attack",dutch-defense-staunton-gambit-american-attack,1. d4 f5 2. e4 fxe4 3. Nd2,
A82,"Dutch Defense: Staunton Gambit, Tartakower Variation",dutch-defense-staunton-gambit-tartakower-variation,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. g4,
A82,Rat Defense: Balogh Defense,rat-defense-balogh-defense,1. e4 d6 2. d4 f5,
A83,Dutch Defense: Staunton Gambit,dutch-defense-staunton-gambit,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. Bg5,
A83,"Dutch Defense: Staunton Gambit, Alekhine Variation",dutch-defense-staunton-gambit-alekhine-variation,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. Bg5 g6 5. h4,
A83,"Dutch Defense: Staunton Gambit, Chigorin Variation",dutch-defense-staunton-gambit-chigorin-variation,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. Bg5 c6,
A83,"Dutch Defense: Staunton Gambit, Lasker Variation",dutch-defense-staunton-gambit-lasker-variation,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. Bg5 g6 5. f3,
A83,"Dutch Defense: Staunton Gambit, Nimzowitsch Variation",dutch-defense-staunton-gambit-nimzowitsch-variation,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. Bg5 b6,
A84,Dutch Defense,dutch-defense,1. d4 f5 2. c4,
A84,Dutch Defense: Bellon Gambit,dutch-defense-bellon-gambit,1. d4 f5 2. c4 e6 3. e4,
A84,Dutch Defense: Bladel Variation,dutch-defense-bladel-variation,1. d4 f5 2. c4 g6 3. Nc3 Nh6,
A84,Dutch Defense: Classical Variation,dutch-defense-classical-variation,1. d4 f5 2. c4 e6,
A84,Dutch Defense: Krause Variation,dutch-defense-krause-variation,1. d4 f5 2. c4 Nf6 3. Nc3 d6 4. Nf3 Nc6,
A84,Dutch Defense: Normal Variation,dutch-defense-normal-variation,1. d4 f5 2. c4 Nf6,
A84,Dutch Defense: Rubinstein Variation,dutch-defense-rubinstein-variation,1. d4 f5 2. c4 e6 3. Nc3,
A85,Dutch Defense: Queen's Knight Variation,dutch-defense-queens-knight-variation,1. d4 f5 2. c4 Nf6 3. Nc3,
A86,Dutch Defense: Fianchetto Variation,dutch-defense-fianchetto-variation,1. d4 f5 2. c4 Nf6 3. g3,
A86,Dutch Defense: Hort-Antoshin System,dutch-defense-hort-antoshin-system,1. d4 f5 2. c4 Nf6 3. g3 d6 4. Bg2 c6 5. Nc3 Qc7,
A86,Dutch Defense: Leningrad Variation,dutch-defense-leningrad-variation,1. d4 f5 2. c4 Nf6 3. g3 g6,
A87,Dutch Defense: Leningrad Variation,dutch-defense-leningrad-variation,1. d4 f5 2. c4 Nf6 3. g3 g6 4. Bg2 Bg7 5. Nf3,
A88,"Dutch Defense: Leningrad Variation, Warsaw Variation",dutch-defense-leningrad-variation-warsaw-variation,1. d4 f5 2. g3 Nf6 3. Bg2 g6 4. Nf3 Bg7 5. O-O O-O 6. c4 d6 7. Nc3 c6,
A89,"Dutch Defense: Leningrad Variation, Matulovic Variation",dutch-defense-leningrad-variation-matulovic-variation,1. d4 f5 2. g3 Nf6 3. Bg2 g6 4. Nf3 Bg7 5. O-O O-O 6. c4 d6 7. Nc3 Nc6,
A90,Dutch Defense: Classical Variation,dutch-defense-classical-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2,
A90,Dutch Defense: Classical Variation,dutch-defense-classical-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 d5 5. Nf3,
A90,Dutch Defense: Nimzo-Dutch Variation,dutch-defense-nimzo-dutch-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Bb4+,
A90,"Dutch Defense: Nimzo-Dutch Variation, Alekhine Variation",dutch-defense-nimzo-dutch-variation-alekhine-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Bb4+ 5. Bd2 Be7,
A90,"Dutch Defense: Stonewall Variation, Modern Variation",dutch-defense-stonewall-variation-modern-variation,1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 c6 5. Bg2 d5 6. O-O Bd6,
A91,Dutch Defense: Classical Variation,dutch-defense-classical-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7,
A91,"Dutch Defense: Classical Variation, Blackburne Attack",dutch-defense-classical-variation-blackburne-attack,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nh3,
A92,Dutch Defense: Alekhine Variation,dutch-defense-alekhine-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O Ne4,
A92,Dutch Defense: Classical Variation,dutch-defense-classical-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O,
A92,Dutch Defense: Stonewall Variation,dutch-defense-stonewall-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d5 7. Nc3,
A92,Dutch Defense: Stonewall Variation,dutch-defense-stonewall-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d5,
A93,"Dutch Defense: Stonewall Variation, Botvinnik Variation",dutch-defense-stonewall-variation-botvinnik-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d5 7. b3,
A94,Dutch Defense: Stonewall Variation,dutch-defense-stonewall-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d5 7. b3 c6 8. Ba3,
A95,Dutch Defense: Stonewall Variation,dutch-defense-stonewall-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d5 7. Nc3 c6,
A95,"Dutch Defense: Stonewall Variation, Chekhover Variation",dutch-defense-stonewall-variation-chekhover-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d5 7. Nc3 c6 8. Qc2 Qe8 9. Bg5,
A96,Dutch Defense: Classical Variation,dutch-defense-classical-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6,
A96,"Dutch Defense: Classical Variation, Buenos Aires Variation",dutch-defense-classical-variation-buenos-aires-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 a5,
A96,"Dutch Defense: Classical Variation, Huisl Variation",dutch-defense-classical-variation-huisl-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 Ne4,
A97,"Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation",dutch-defense-classical-variation-ilyin-zhenevsky-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8,
A97,"Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Winter Variation",dutch-defense-classical-variation-ilyin-zhenevsky-variation-winter-variation,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8 8. Re1,
A98,"Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Alatortsev-Lisitsyn Line",dutch-defense-classical-variation-ilyin-zhenevsky-variation-alatortsev-lisitsyn-line,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8 8. Qc2,
A99,"Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Modern Main Line",dutch-defense-classical-variation-ilyin-zhenevsky-variation-modern-main-line,1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8 8. b3,
B00,Barnes Defense,barnes-defense,1. e4 f6,
B00,Borg Defense,borg-defense,1. e4 g5,
B00,Borg Defense: Borg Gambit,borg-defense-borg-gambit,1. e4 g5 2. d4 Bg7,
B00,Borg Defense: Troon Gambit,borg-defense-troon-gambit,1. e4 g5 2. d4 h6 3. h4 g4,
B00,Borg Defense: Zilbermints Gambit,borg-defense-zilbermints-gambit,1. e4 g5 2. d4 e5,
B00,Carr Defense,carr-defense,1. e4 h6,
B00,Carr Defense: Zilbermints Gambit,carr-defense-zilbermints-gambit,1. e4 h6 2. d4 e5,
B00,Duras Gambit,duras-gambit,1. e4 f5,
B00,Fried Fox Defense,fried-fox-defense,1. e4 f6 2. d4 Kf7,
B00,Goldsmith Defense,goldsmith-defense,1. e4 h5,
B00,Goldsmith Defense: Picklepuss Defense,goldsmith-defense-picklepuss-defense,1. e4 h5 2. d4 Nf6,
B00,Guatemala Defense,guatemala-defense,1. e4 b6 2. d4 Ba6,
B00,Hippopotamus Defense,hippopotamus-defense,1. e4 Nh6,
B00,Hippopotamus Defense,hippopotamus-defense,1. e4 Nh6 2. d4 g6 3. c4 f6,
B00,King's Pawn Game,kings-pawn-game,1. e4,mdx/kings-pawn-game.mdx
B00,Lemming Defense,lemming-defense,1. e4 Na6,
B00,Lion Defense: Lion's Jaw,lion-defense-lions-jaw,1. e4 d6 2. d4 Nf6 3. f3,
B00,Nimzowitsch Defense,nimzowitsch-defense,1. e4 Nc6,
B00,Nimzowitsch Defense,nimzowitsch-defense,1. e4 Nc6 2. d4,
B00,Nimzowitsch Defense: Breyer Variation,nimzowitsch-defense-breyer-variation,1. e4 Nc6 2. Nc3 Nf6 3. d4 e5,
B00,Nimzowitsch Defense: Colorado Countergambit,nimzowitsch-defense-colorado-countergambit,1. e4 Nc6 2. Nf3 f5,
B00,Nimzowitsch Defense: Colorado Countergambit Accepted,nimzowitsch-defense-colorado-countergambit-accepted,1. e4 Nc6 2. Nf3 f5 3. exf5,
B00,Nimzowitsch Defense: Declined Variation,nimzowitsch-defense-declined-variation,1. e4 Nc6 2. Nf3,
B00,Nimzowitsch Defense: El Columpio Defense,nimzowitsch-defense-el-columpio-defense,1. e4 Nc6 2. Nf3 Nf6 3. e5 Ng4,
B00,"Nimzowitsch Defense: El Columpio Defense, El Columpio Gambit",nimzowitsch-defense-el-columpio-defense-el-columpio-gambit,1. e4 Nc6 2. Nf3 Nf6 3. e5 Ng4 4. d4 d6 5. h3 Nh6 6. e6,
B00,"Nimzowitsch Defense: El Columpio Defense, Exchange Variation",nimzowitsch-defense-el-columpio-defense-exchange-variation,1. e4 Nc6 2. Nf3 Nf6 3. e5 Ng4 4. d4 d6 5. h3 Nh6 6. exd6,
B00,"Nimzowitsch Defense: El Columpio Defense, Pin Variation",nimzowitsch-defense-el-columpio-defense-pin-variation,1. e4 Nc6 2. Nf3 Nf6 3. e5 Ng4 4. d4 d6 5. h3 Nh6 6. Bb5,
B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,nimzowitsch-defense-franco-nimzowitsch-variation,1. e4 Nc6 2. Nf3 e6,
B00,Nimzowitsch Defense: French Connection,nimzowitsch-defense-french-connection,1. e4 Nc6 2. Nc3 e6,
B00,Nimzowitsch Defense: Hornung Gambit,nimzowitsch-defense-hornung-gambit,1. e4 Nc6 2. d4 d5 3. Be3,
B00,Nimzowitsch Defense: Kennedy Variation,nimzowitsch-defense-kennedy-variation,1. e4 Nc6 2. d4 e5,
B00,"Nimzowitsch Defense: Kennedy Variation, Bielefelder Gambit",nimzowitsch-defense-kennedy-variation-bielefelder-gambit,1. e4 Nc6 2. d4 e5 3. dxe5 Bc5,
B00,"Nimzowitsch Defense: Kennedy Variation, Hammer Gambit",nimzowitsch-defense-kennedy-variation-hammer-gambit,1. e4 Nc6 2. d4 e5 3. dxe5 f6,
B00,"Nimzowitsch Defense: Kennedy Variation, Herford Gambit",nimzowitsch-defense-kennedy-variation-herford-gambit,1. e4 Nc6 2. d4 e5 3. dxe5 Qh4,
B00,"Nimzowitsch Defense: Kennedy Variation, Keres Attack",nimzowitsch-defense-kennedy-variation-keres-attack,1. e4 Nc6 2. d4 e5 3. dxe5 Nxe5 4. Nc3,
B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",nimzowitsch-defense-kennedy-variation-linksspringer-variation,1. e4 Nc6 2. d4 e5 3. d5,
B00,"Nimzowitsch Defense: Kennedy Variation, Main Line",nimzowitsch-defense-kennedy-variation-main-line,1. e4 Nc6 2. d4 e5 3. dxe5 Nxe5 4. f4 Ng6,
